name,birthname,偶像练习生,青春有你,青春有你2,青春有你3,创造101,创造营2019,创造营2020,创造营2021,明日之子,明日之子2,明日之子3,明日之子4,明日创作计划,下一站传奇,以团之名,少年之名,snh48,akb48,gp999,dd52,中国好男儿,快乐男声2013,快乐女声2016,快乐男声2017,流行之王,星动亚洲,燃烧吧少年,A级战场,原子少年,加油美少女,SING女团,蜜蜂少女,other,gender
王雅乐,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,Female
王瑶瑶,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
魏奇奇,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
未书羽,魏舒羽,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
林柒予,包颖,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
徐百仪,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
杨宇彤,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
姚依凡,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
查祎琛,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
张洛菲,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,Female
张天馨,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Female
郑玉歆,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
周琳聪,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
周梓倩,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
邹思扬,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
李熙凝,,,,TRUE,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
申冰,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
罗一舟,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
唐九洲,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
孙滢皓,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘冠佑,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
孙亦航,黄宇航,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
段星星,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李政,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
常华森,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
邓孝慈,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘隽,刘隽颖,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杜天宇,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
梁森,梁译木,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李俊濠,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
徐新驰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
徐子未,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
何德瑞,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨昊铭,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Male
王南钧,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,Male
陈誉庚,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
张思源,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈俊豪,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
汪佳辰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
冯仕吉,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
曹雨生,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
郑军杰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
郑鹏,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
黄泓铭,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
邱丹枫,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
郑星源,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李钦,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
白陆,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
魏宏宇,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈俊宇,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
龚毅星,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
魏星丞,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
万禹辰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
崔云峰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
柯尔,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘俊昊,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
易扬藩,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
白丁,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
王浩轩,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
佘晓辉,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘皓煜,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈鼎鼎,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
许卓伦,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
钟骏一,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
韩竞德,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
王琳凯,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
黎明旭,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
周子杰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
赵瑾尧,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
韩瑞泽,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘欣,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
熊艺文,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
冯陈思楠,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
包涵,包凌吉,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
蔡飞扬,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
曹宇雪,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
曹子俊,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈建宇,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈金鑫,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈泫孝,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陈子龙,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
方政,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
付雪岩,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
高一百,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
胡轩豪,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
黄河,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
黄鉴曦,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
蒋智豪,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
孔祥池,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李昊霖,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李硕,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李天琪,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李添翼,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李远,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李子晨,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
梁弘立,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘峰磊,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘琦,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
马思涵,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
木森,,,,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,Male
王辰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
时安,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
复艺勋,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
唐嘉齐,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
武悦,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
徐滨,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
宣淏,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨泊尼,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨皓钧,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨淘,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨阳洋,杨富为,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨约翰,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杨智翔,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
应晨熙,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
余衍隆,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
湛展,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
张景昀,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
张帅博,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
赵明轩,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
钟福林,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
钟卓融,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
周峻宇,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
余景天,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
王梓澳,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
段力华,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
孟美岐,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
吴宣仪,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
杨超越,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
段奥娟,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
郭颖,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
赖美云,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,Female
张紫宁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
杨芸晴,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
李紫婷,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
傅菁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
徐梦洁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Female
李子璇,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
刘人语,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
陈意涵,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王菊,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
高秋梓,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Female
高颖浠,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
戚砚笛,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
许靖韵,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
吕小雨,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
强东玥,,,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
吴映香,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
蒋申,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,Female
赵尧珂,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
苏芮琪,,,,,,TRUE,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,Female
陈芳语,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
吴芊盈,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
范薇,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王莫涵,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
魏瑾,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王婷,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
鹿小草,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
刘丹萌,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
罗怡恬,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
焦曼婷,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
罗奕佳,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
杜金雨,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
朱天天,,,,,,TRUE,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,Female
王晴,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
于美红,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
刘念,,,,,,TRUE,,TRUE,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
葛佳慧,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
谈楚然,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
菊麟,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
刘德熙,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
江璟儿,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
杨冰,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
罗智仪,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
马兴钰,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
刘思纤,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
向俞星,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
吴茜,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
尹蕊,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
张鑫磊,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
陈盈燕,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
姜彦汐,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
周雪,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
吴小萱,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
张静萱,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
张馨月,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
张新洁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,Female
任真,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
倪秋云,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
杨美琪,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
毛唯嘉,,,,,,TRUE,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,Female
林君怡,,,,,,TRUE,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
林珈安,林静如,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
邵夏,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王一桥,王玥,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
许诗茵,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,Female
潘珺雅,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王雅凛,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
胡悦儿,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
芮萌,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
李天韵,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,Female
陈怡凡,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
陈语嫣,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王亦然,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
夏诗洁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
刘宇珊,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
朱佳希,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
杨美玲,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
刘尼夷,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
韩丹,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,Female
尹柔懿,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
罗天舒,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
杨晗,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Female
刘佳莹,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
吴昀廷,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王曼君,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
张瑜纹,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,Female
颜可欣,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王珏萌,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
邱路晴,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
郑丞丞,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
吉星月,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
范丽娜,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
王小蝶,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
赵羚,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Female
周震南,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,Male
何洛洛,徐一宁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
焉栩嘉,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,Male
夏之光,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,Male
姚琛,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
翟潇闻,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,Male
张颜齐,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘也,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,Male
任豪,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,Male
赵磊,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,Male
赵让,赵岑源,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
陆思恒,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,TRUE,,,,,,,Male
李鑫一,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
高嘉朗,高家宁,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
张远,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
牛超,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,Male
彭楚粤,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,Male
赵政豪,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李昀锐,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
吴季峰,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
戴景耀,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,TRUE,,,,,,,,Male
赵泽帆,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
孙圻峻,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
段浩男,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
丰楚轩,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
秦天,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
马雪阳,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
余承恩,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
贺俊雄,,,,,,,TRUE,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,Male
任世豪,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
刘特,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
俞彬,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,Male
肖凯中,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
蒋熠铭,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
王艺衡,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
代少冬,,,,,,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,Male
蔡正杰,,,,,,,TRUE,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,Male
乔君武,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李行罡,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
林染,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,Male
在铭,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
毕皓然,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
朱微之,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
周兆渊,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
林亚冬,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
张炯敏,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
林子杰,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
胡浩帆,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
易言,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
董向科,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
王志文,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
杜煜,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
崔绍阳,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
郭珈睿,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
白洪滔,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
于浩然,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
李景泽,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
罗殿夏,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
郭星冶,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
唐心,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
顾天航,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
赵宥维,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
余远帆,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
吴雄成,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,Male
